,teamId,teamName,name,id,battingStyle,bowlingStyle,ROWHEADER,Matches,Innings,Runs,Balls,Highest,Average,SR,Not Out,Fours,Sixes,Ducks,50s,100s,200s,300s,400s
0,2,India,Shubman Gill,11808,Right-hand bat,Right-arm offbreak,Test,34,63,2478,3951,269,42.72,62.72,5,273,43,5,7,8,1,0,0
1,2,India,Shubman Gill,11808,Right-hand bat,Right-arm offbreak,ODI,55,55,2775,2787,208,59.04,99.57,8,314,59,1,15,8,1,0,0
2,2,India,Shubman Gill,11808,Right-hand bat,Right-arm offbreak,T20,21,21,578,415,126,30.42,139.28,2,60,22,1,3,1,0,0,0
3,2,India,Shubman Gill,11808,Right-hand bat,Right-arm offbreak,IPL,118,115,3866,2787,129,39.45,138.72,17,372,119,4,26,4,0,0,0
4,2,India,Yashasvi Jaiswal,13940,Left-hand bat,Right-arm legbreak,Test,21,40,2018,3037,214,53.11,66.45,2,243,40,3,11,5,2,0,0
5,2,India,Yashasvi Jaiswal,13940,Left-hand bat,Right-arm legbreak,ODI,1,1,15,22,15,15.0,68.19,0,3,0,0,0,0,0,0,0
6,2,India,Yashasvi Jaiswal,13940,Left-hand bat,Right-arm legbreak,T20,23,22,723,440,100,36.15,164.32,2,82,38,2,5,1,0,0,0
7,2,India,Yashasvi Jaiswal,13940,Left-hand bat,Right-arm legbreak,IPL,66,66,2166,1417,124,34.38,152.86,3,258,92,4,15,2,0,0,0
8,2,India,Sai Sudharsan,13866,Left-hand bat,Right-arm legbreak,Test,1,2,30,52,30,15.0,57.7,0,4,0,1,0,0,0,0,0
9,2,India,Sai Sudharsan,13866,Left-hand bat,Right-arm legbreak,ODI,3,3,127,142,62,63.5,89.44,1,17,1,0,2,0,0,0,0
10,2,India,Sai Sudharsan,13866,Left-hand bat,Right-arm legbreak,T20,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
11,2,India,Sai Sudharsan,13866,Left-hand bat,Right-arm legbreak,IPL,40,40,1793,1229,108,49.81,145.9,4,183,52,0,12,2,0,0,0
12,2,India,Rohit Sharma,576,Right-hand bat,Right-arm offbreak,Test,67,116,4301,7538,212,40.58,57.06,10,473,88,6,18,12,1,0,0
13,2,India,Rohit Sharma,576,Right-hand bat,Right-arm offbreak,ODI,273,265,11168,12034,264,48.77,92.81,36,1044,344,16,58,32,3,0,0
14,2,India,Rohit Sharma,576,Right-hand bat,Right-arm offbreak,T20,159,151,4231,3003,121,31.34,140.9,16,383,205,12,32,5,0,0,0
15,2,India,Rohit Sharma,576,Right-hand bat,Right-arm offbreak,IPL,272,267,7046,5334,109,29.73,132.1,30,640,302,18,47,2,0,0,0
16,2,India,Virat Kohli,1413,Right-hand bat,Right-arm medium,Test,123,210,9230,16608,254,46.85,55.58,13,1027,30,15,31,30,7,0,0
17,2,India,Virat Kohli,1413,Right-hand bat,Right-arm medium,ODI,302,290,14181,15192,183,57.88,93.35,45,1325,153,16,74,51,0,0,0
18,2,India,Virat Kohli,1413,Right-hand bat,Right-arm medium,T20,125,117,4188,3056,122,48.7,137.05,31,369,124,7,38,1,0,0,0
19,2,India,Virat Kohli,1413,Right-hand bat,Right-arm medium,IPL,267,259,8661,6519,113,39.55,132.86,40,771,291,10,63,8,0,0,0
20,2,India,Suryakumar Yadav,7915,Right-hand bat,Right-arm offbreak,Test,1,1,8,20,8,8.0,40.0,0,1,0,0,0,0,0,0,0
21,2,India,Suryakumar Yadav,7915,Right-hand bat,Right-arm offbreak,ODI,37,35,773,736,72,25.77,105.03,5,80,19,3,4,0,0,0,0
22,2,India,Suryakumar Yadav,7915,Right-hand bat,Right-arm offbreak,T20,83,79,2598,1555,117,38.21,167.08,11,237,146,5,21,4,0,0,0
23,2,India,Suryakumar Yadav,7915,Right-hand bat,Right-arm offbreak,IPL,166,151,4311,2900,103,35.05,148.66,28,454,168,10,29,2,0,0,0
24,2,India,Shreyas Iyer,9428,Right-hand bat,Right-arm legbreak,Test,14,24,811,1287,105,36.86,63.02,2,94,16,2,5,1,0,0,0
25,2,India,Shreyas Iyer,9428,Right-hand bat,Right-arm legbreak,ODI,70,65,2845,2845,128,48.22,100.0,6,262,72,1,22,5,0,0,0
26,2,India,Shreyas Iyer,9428,Right-hand bat,Right-arm legbreak,T20,51,47,1104,811,74,30.67,136.13,11,90,44,4,8,0,0,0,0
27,2,India,Shreyas Iyer,9428,Right-hand bat,Right-arm legbreak,IPL,132,132,3731,2798,97,34.23,133.35,23,314,152,7,27,0,0,0,0
28,2,India,Rinku Singh,10896,Left-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
29,2,India,Rinku Singh,10896,Left-hand bat,Right-arm offbreak,ODI,2,2,55,41,38,27.5,134.15,0,5,3,0,0,0,0,0,0
30,2,India,Rinku Singh,10896,Left-hand bat,Right-arm offbreak,T20,33,24,546,339,69,42.0,161.07,11,45,31,1,3,0,0,0,0
31,2,India,Rinku Singh,10896,Left-hand bat,Right-arm offbreak,IPL,58,51,1099,757,67,30.53,145.18,15,87,56,0,4,0,0,0,0
32,2,India,Tilak Varma,14504,Left-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
33,2,India,Tilak Varma,14504,Left-hand bat,Right-arm offbreak,ODI,4,4,68,119,52,22.67,57.15,1,6,1,0,1,0,0,0,0
34,2,India,Tilak Varma,14504,Left-hand bat,Right-arm offbreak,T20,25,24,749,483,120,49.93,155.08,9,61,43,3,3,2,0,0,0
35,2,India,Tilak Varma,14504,Left-hand bat,Right-arm offbreak,IPL,54,51,1499,1038,84,37.48,144.42,11,113,74,1,8,0,0,0,0
36,2,India,Ruturaj Gaikwad,11813,Right-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
37,2,India,Ruturaj Gaikwad,11813,Right-hand bat,Right-arm offbreak,ODI,6,6,115,157,71,19.17,73.25,0,16,0,0,1,0,0,0,0
38,2,India,Ruturaj Gaikwad,11813,Right-hand bat,Right-arm offbreak,T20,23,20,633,441,123,39.56,143.54,4,65,24,1,4,1,0,0,0
39,2,India,Ruturaj Gaikwad,11813,Right-hand bat,Right-arm offbreak,IPL,71,70,2502,1820,108,40.35,137.48,8,231,95,7,20,2,0,0,0
40,2,India,Rajat Patidar,10636,Right-hand bat,Right-arm offbreak,Test,3,6,63,164,32,10.5,38.42,0,9,0,2,0,0,0,0,0
41,2,India,Rajat Patidar,10636,Right-hand bat,Right-arm offbreak,ODI,1,1,22,16,22,22.0,137.5,0,3,1,0,0,0,0,0,0
42,2,India,Rajat Patidar,10636,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
43,2,India,Rajat Patidar,10636,Right-hand bat,Right-arm offbreak,IPL,42,38,1111,720,112,30.86,154.31,2,76,68,1,9,1,0,0,0
44,2,India,Sarfaraz Khan,9429,Right-hand bat,Right-arm legbreak,Test,6,11,371,495,150,37.1,74.95,1,44,8,3,3,1,0,0,0
45,2,India,Sarfaraz Khan,9429,Right-hand bat,Right-arm legbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
46,2,India,Sarfaraz Khan,9429,Right-hand bat,Right-arm legbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
47,2,India,Sarfaraz Khan,9429,Right-hand bat,Right-arm legbreak,IPL,50,37,585,448,67,22.5,130.59,11,63,14,3,1,0,0,0,0
48,2,India,Abhimanyu Easwaran,9716,Right-hand bat,Right-arm legbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
49,2,India,Abhimanyu Easwaran,9716,Right-hand bat,Right-arm legbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
50,2,India,Abhimanyu Easwaran,9716,Right-hand bat,Right-arm legbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
51,2,India,Abhimanyu Easwaran,9716,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
52,2,India,Karun Nair,8257,Right-hand bat,Right-arm offbreak,Test,8,11,451,660,303,45.1,68.34,1,54,4,2,0,1,1,1,0
53,2,India,Karun Nair,8257,Right-hand bat,Right-arm offbreak,ODI,2,2,46,88,39,23.0,52.28,0,6,0,0,0,0,0,0,0
54,2,India,Karun Nair,8257,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
55,2,India,Karun Nair,8257,Right-hand bat,Right-arm offbreak,IPL,84,76,1694,1286,89,23.86,131.73,5,185,49,5,11,0,0,0,0
56,2,India,Nitish Kumar Reddy,14701,Right-hand bat,Right-arm fast-medium,Test,7,11,300,472,114,30.0,63.56,1,30,8,1,0,1,0,0,0
57,2,India,Nitish Kumar Reddy,14701,Right-hand bat,Right-arm fast-medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
58,2,India,Nitish Kumar Reddy,14701,Right-hand bat,Right-arm fast-medium,T20,4,3,90,50,74,45.0,180.0,1,4,8,1,1,0,0,0,0
59,2,India,Nitish Kumar Reddy,14701,Right-hand bat,Right-arm fast-medium,IPL,28,22,485,365,76,28.53,132.88,5,31,25,1,2,0,0,0,0
60,2,India,Hardik Pandya,9647,Right-hand bat,Right-arm fast-medium,Test,11,18,532,720,108,31.29,73.89,1,68,12,2,4,1,0,0,0
61,2,India,Hardik Pandya,9647,Right-hand bat,Right-arm fast-medium,ODI,94,68,1904,1717,92,32.83,110.9,10,141,76,4,11,0,0,0,0
62,2,India,Hardik Pandya,9647,Right-hand bat,Right-arm fast-medium,T20,114,90,1812,1279,71,27.88,141.68,25,135,95,3,5,0,0,0,0
63,2,India,Hardik Pandya,9647,Right-hand bat,Right-arm fast-medium,IPL,152,140,2749,1871,91,28.34,146.93,43,207,148,6,10,0,0,0,0
64,2,India,Shivam Dube,11195,Left-hand bat,Right-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
65,2,India,Shivam Dube,11195,Left-hand bat,Right-arm medium,ODI,4,4,43,48,25,10.75,89.59,0,3,2,1,0,0,0,0,0
66,2,India,Shivam Dube,11195,Left-hand bat,Right-arm medium,T20,35,26,531,379,63,31.24,140.11,9,37,28,1,4,0,0,0,0
67,2,India,Shivam Dube,11195,Left-hand bat,Right-arm medium,IPL,79,75,1859,1294,95,30.48,143.67,14,108,122,3,10,0,0,0,0
68,2,India,Abhishek Sharma,12086,Left-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
69,2,India,Abhishek Sharma,12086,Left-hand bat,Left-arm orthodox,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
70,2,India,Abhishek Sharma,12086,Left-hand bat,Left-arm orthodox,T20,17,16,535,276,135,33.44,193.85,0,46,41,1,2,2,0,0,0
71,2,India,Abhishek Sharma,12086,Left-hand bat,Left-arm orthodox,IPL,77,74,1815,1114,141,27.09,162.93,7,174,101,3,9,1,0,0,0
72,2,India,Ravindra Jadeja,587,Left-hand bat,Left-arm orthodox,Test,82,122,3564,6410,175,36.0,55.61,23,349,72,8,24,4,0,0,0
73,2,India,Ravindra Jadeja,587,Left-hand bat,Left-arm orthodox,ODI,204,137,2806,3284,87,32.63,85.45,51,205,54,6,13,0,0,0,0
74,2,India,Ravindra Jadeja,587,Left-hand bat,Left-arm orthodox,T20,74,41,515,405,46,21.46,127.17,17,39,14,3,0,0,0,0,0
75,2,India,Ravindra Jadeja,587,Left-hand bat,Left-arm orthodox,IPL,254,198,3260,2503,77,27.86,130.25,81,240,117,9,5,0,0,0,0
76,2,India,Shardul Thakur,8683,Right-hand bat,Right-arm fast-medium,Test,12,20,336,542,67,17.68,62.0,1,41,9,3,4,0,0,0,0
77,2,India,Shardul Thakur,8683,Right-hand bat,Right-arm fast-medium,ODI,47,25,329,313,50,17.32,105.12,6,31,9,1,1,0,0,0,0
78,2,India,Shardul Thakur,8683,Right-hand bat,Right-arm fast-medium,T20,25,6,69,38,22,23.0,181.58,3,5,4,2,0,0,0,0,0
79,2,India,Shardul Thakur,8683,Right-hand bat,Right-arm fast-medium,IPL,105,42,325,233,68,11.61,139.49,14,30,13,8,1,0,0,0,0
80,2,India,Washington Sundar,10945,Left-hand bat,Right-arm offbreak,Test,10,18,522,1130,96,43.5,46.2,6,48,11,2,4,0,0,0,0
81,2,India,Washington Sundar,10945,Left-hand bat,Right-arm offbreak,ODI,23,15,329,394,51,23.5,83.51,1,24,10,0,1,0,0,0,0
82,2,India,Washington Sundar,10945,Left-hand bat,Right-arm offbreak,T20,54,22,193,159,50,13.79,121.39,8,16,9,4,1,0,0,0,0
83,2,India,Washington Sundar,10945,Left-hand bat,Right-arm offbreak,IPL,66,45,511,405,49,15.97,126.18,13,42,16,2,0,0,0,0,0
84,2,India,Axar Patel,8808,Left-hand bat,Left-arm orthodox,Test,14,22,646,1235,84,35.89,52.31,4,70,18,1,4,0,0,0,0
85,2,India,Axar Patel,8808,Left-hand bat,Left-arm orthodox,ODI,68,47,783,856,64,22.37,91.48,12,45,31,3,3,0,0,0,0
86,2,India,Axar Patel,8808,Left-hand bat,Left-arm orthodox,T20,71,44,535,384,65,18.45,139.33,15,41,23,2,1,0,0,0,0
87,2,India,Axar Patel,8808,Left-hand bat,Left-arm orthodox,IPL,162,124,1916,1430,66,22.02,133.99,37,130,94,7,3,0,0,0,0
88,2,India,Rishabh Pant,10744,Left-hand bat,,Test,45,79,3290,4423,159,44.46,74.39,5,357,86,3,16,8,0,0,0
89,2,India,Rishabh Pant,10744,Left-hand bat,,ODI,31,27,871,820,125,33.5,106.22,1,91,26,3,5,1,0,0,0
90,2,India,Rishabh Pant,10744,Left-hand bat,,T20,76,66,1209,949,65,23.25,127.4,14,111,44,4,3,0,0,0,0
91,2,India,Rishabh Pant,10744,Left-hand bat,,IPL,125,123,3553,2407,128,34.16,147.62,19,319,170,6,19,2,0,0,0
92,2,India,KL Rahul,8733,Right-hand bat,,Test,60,105,3493,6603,199,34.58,52.91,4,422,26,9,18,9,0,0,0
93,2,India,KL Rahul,8733,Right-hand bat,,ODI,85,79,3043,3451,112,49.08,88.18,17,235,67,3,18,7,0,0,0
94,2,India,KL Rahul,8733,Right-hand bat,,T20,72,68,2265,1628,110,37.75,139.13,8,191,99,5,22,2,0,0,0
95,2,India,KL Rahul,8733,Right-hand bat,,IPL,145,136,5222,3839,132,46.21,136.03,23,452,208,4,40,5,0,0,0
96,2,India,Dhruv Jurel,14691,Right-hand bat,,Test,4,6,202,380,90,40.4,53.16,1,14,7,0,1,0,0,0,0
97,2,India,Dhruv Jurel,14691,Right-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
98,2,India,Dhruv Jurel,14691,Right-hand bat,,T20,4,3,12,23,6,4.0,52.18,0,1,0,0,0,0,0,0,0
99,2,India,Dhruv Jurel,14691,Right-hand bat,,IPL,41,35,680,442,70,28.33,153.85,11,51,38,3,4,0,0,0,0
100,2,India,Sanju Samson,8271,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
101,2,India,Sanju Samson,8271,Right-hand bat,,ODI,16,14,510,512,108,56.67,99.61,5,34,22,0,3,1,0,0,0
102,2,India,Sanju Samson,8271,Right-hand bat,,T20,42,38,861,565,111,25.32,152.39,4,71,49,6,2,3,0,0,0
103,2,India,Sanju Samson,8271,Right-hand bat,,IPL,176,172,4704,3383,119,30.75,139.05,19,379,219,11,26,3,0,0,0
104,2,India,Ishan Kishan,10276,Left-hand bat,,Test,2,3,78,91,52,78.0,85.72,2,8,2,0,1,0,0,0,0
105,2,India,Ishan Kishan,10276,Left-hand bat,,ODI,27,24,933,913,210,42.41,102.2,2,95,33,1,7,1,1,0,0
106,2,India,Ishan Kishan,10276,Left-hand bat,,T20,32,32,796,640,89,25.68,124.38,1,79,36,1,6,0,0,0,0
107,2,India,Ishan Kishan,10276,Left-hand bat,,IPL,119,112,2998,2178,106,29.11,137.65,9,288,134,9,17,1,0,0,0
108,2,India,Mohammed Siraj,10808,Right-hand bat,Right-arm fast,Test,39,52,142,387,16,4.9,36.69,23,15,2,12,0,0,0,0,0
109,2,India,Mohammed Siraj,10808,Right-hand bat,Right-arm fast,ODI,44,17,55,129,9,7.86,42.64,10,3,0,1,0,0,0,0,0
110,2,India,Mohammed Siraj,10808,Right-hand bat,Right-arm fast,T20,16,5,14,16,7,7.0,87.5,3,1,0,1,0,0,0,0,0
111,2,India,Mohammed Siraj,10808,Right-hand bat,Right-arm fast,IPL,108,26,112,123,14,11.2,91.06,16,10,4,2,0,0,0,0,0
112,2,India,Jasprit Bumrah,9311,Right-hand bat,Right-arm fast,Test,47,71,332,748,34,6.78,44.39,22,35,11,27,0,0,0,0,0
113,2,India,Jasprit Bumrah,9311,Right-hand bat,Right-arm fast,ODI,89,26,91,159,16,7.58,57.24,14,10,1,5,0,0,0,0,0
114,2,India,Jasprit Bumrah,9311,Right-hand bat,Right-arm fast,T20,70,8,8,14,7,2.67,57.15,5,1,0,2,0,0,0,0,0
115,2,India,Jasprit Bumrah,9311,Right-hand bat,Right-arm fast,IPL,145,31,68,79,16,9.71,86.08,24,5,1,5,0,0,0,0,0
116,2,India,Prasidh Krishna,10551,Right-hand bat,Right-arm fast,Test,5,8,10,61,5,2.5,16.4,4,0,0,2,0,0,0,0,0
117,2,India,Prasidh Krishna,10551,Right-hand bat,Right-arm fast,ODI,17,7,2,17,2,1.0,11.77,5,0,0,2,0,0,0,0,0
118,2,India,Prasidh Krishna,10551,Right-hand bat,Right-arm fast,T20,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
119,2,India,Prasidh Krishna,10551,Right-hand bat,Right-arm fast,IPL,66,10,9,24,4,3.0,37.5,7,0,0,2,0,0,0,0,0
120,2,India,Akash Deep,14726,Right-hand bat,Right-arm fast-medium,Test,9,11,89,181,31,8.09,49.17,0,8,5,3,0,0,0,0,0
121,2,India,Akash Deep,14726,Right-hand bat,Right-arm fast-medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
122,2,India,Akash Deep,14726,Right-hand bat,Right-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
123,2,India,Akash Deep,14726,Right-hand bat,Right-arm fast-medium,IPL,14,5,25,14,17,8.33,178.58,2,2,2,2,0,0,0,0,0
124,2,India,Kuldeep Yadav,8292,Left-hand bat,Left-arm wrist-spin,Test,13,17,199,698,40,13.27,28.52,2,18,1,4,0,0,0,0,0
125,2,India,Kuldeep Yadav,8292,Left-hand bat,Left-arm wrist-spin,ODI,113,42,207,407,19,9.86,50.86,21,14,0,3,0,0,0,0,0
126,2,India,Kuldeep Yadav,8292,Left-hand bat,Left-arm wrist-spin,T20,40,7,46,59,23,11.5,77.97,3,2,0,2,0,0,0,0,0
127,2,India,Kuldeep Yadav,8292,Left-hand bat,Left-arm wrist-spin,IPL,98,38,201,232,35,13.4,86.64,23,18,3,5,0,0,0,0,0
128,2,India,Arshdeep Singh,13217,Left-hand bat,Left-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
129,2,India,Arshdeep Singh,13217,Left-hand bat,Left-arm fast-medium,ODI,9,6,39,35,18,7.8,111.43,1,1,3,1,0,0,0,0,0
130,2,India,Arshdeep Singh,13217,Left-hand bat,Left-arm fast-medium,T20,63,21,71,61,12,8.88,116.4,13,6,3,3,0,0,0,0,0
131,2,India,Arshdeep Singh,13217,Left-hand bat,Left-arm fast-medium,IPL,82,14,31,46,10,5.17,67.4,8,4,0,3,0,0,0,0,0
132,2,India,Harshit Rana,24729,Right-hand bat,Right-arm fast-medium,Test,2,3,7,20,7,2.33,35.0,0,1,0,2,0,0,0,0,0
133,2,India,Harshit Rana,24729,Right-hand bat,Right-arm fast-medium,ODI,5,1,13,10,13,13.0,130.0,0,1,1,0,0,0,0,0,0
134,2,India,Harshit Rana,24729,Right-hand bat,Right-arm fast-medium,T20,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
135,2,India,Harshit Rana,24729,Right-hand bat,Right-arm fast-medium,IPL,33,10,59,56,34,9.83,105.36,4,5,3,1,0,0,0,0,0
136,2,India,Ravi Bishnoi,14659,Right-hand bat,Right-arm legbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
137,2,India,Ravi Bishnoi,14659,Right-hand bat,Right-arm legbreak,ODI,1,1,4,2,4,0.0,200.0,1,1,0,0,0,0,0,0,0
138,2,India,Ravi Bishnoi,14659,Right-hand bat,Right-arm legbreak,T20,42,13,55,42,9,7.86,130.96,6,8,1,2,0,0,0,0,0
139,2,India,Ravi Bishnoi,14659,Right-hand bat,Right-arm legbreak,IPL,77,18,45,66,13,4.5,68.19,8,2,2,2,0,0,0,0,0
140,2,India,Mukesh Kumar,10754,Right-hand bat,Right-arm fast-medium,Test,3,4,0,6,0,0.0,0.0,3,0,0,1,0,0,0,0,0
141,2,India,Mukesh Kumar,10754,Right-hand bat,Right-arm fast-medium,ODI,6,2,10,16,6,10.0,62.5,1,2,0,0,0,0,0,0,0
142,2,India,Mukesh Kumar,10754,Right-hand bat,Right-arm fast-medium,T20,17,4,5,5,4,5.0,100.0,3,1,0,1,0,0,0,0,0
143,2,India,Mukesh Kumar,10754,Right-hand bat,Right-arm fast-medium,IPL,32,5,10,18,6,10.0,55.56,4,0,0,0,0,0,0,0,0
144,2,India,Varun Chakaravarthy,12926,Right-hand bat,Right-arm legbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
145,2,India,Varun Chakaravarthy,12926,Right-hand bat,Right-arm legbreak,ODI,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
146,2,India,Varun Chakaravarthy,12926,Right-hand bat,Right-arm legbreak,T20,18,3,1,6,1,0.5,16.67,1,0,0,2,0,0,0,0,0
147,2,India,Varun Chakaravarthy,12926,Right-hand bat,Right-arm legbreak,IPL,83,13,26,47,10,6.5,55.32,9,2,0,1,0,0,0,0,0
148,96,Afghanistan,Hashmatullah Shahidi,8277,Left-hand bat,Right-arm offbreak,Test,10,19,757,1596,246,50.47,47.44,4,85,1,0,2,2,2,0,0
149,96,Afghanistan,Hashmatullah Shahidi,8277,Left-hand bat,Right-arm offbreak,ODI,90,88,2435,3614,97,33.36,67.38,15,209,13,6,22,0,0,0,0
150,96,Afghanistan,Hashmatullah Shahidi,8277,Left-hand bat,Right-arm offbreak,T20,6,4,48,55,36,24.0,87.28,2,5,0,0,0,0,0,0,0
151,96,Afghanistan,Hashmatullah Shahidi,8277,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
152,96,Afghanistan,Rahmat Shah,8571,Right-hand bat,Right-arm legbreak,Test,11,21,970,1820,234,46.19,53.3,0,117,6,4,5,3,1,0,0
153,96,Afghanistan,Rahmat Shah,8571,Right-hand bat,Right-arm legbreak,ODI,123,118,3976,5579,114,35.19,71.27,5,344,40,5,31,5,0,0,0
154,96,Afghanistan,Rahmat Shah,8571,Right-hand bat,Right-arm legbreak,T20,1,1,3,6,3,3.0,50.0,0,0,0,0,0,0,0,0,0
155,96,Afghanistan,Rahmat Shah,8571,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
156,96,Afghanistan,Riaz Hassan,14200,Right-hand bat,,Test,1,2,23,53,12,11.5,43.4,0,3,0,0,0,0,0,0,0
157,96,Afghanistan,Riaz Hassan,14200,Right-hand bat,,ODI,7,6,165,272,50,27.5,60.67,0,15,3,0,1,0,0,0,0
158,96,Afghanistan,Riaz Hassan,14200,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
159,96,Afghanistan,Riaz Hassan,14200,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
160,96,Afghanistan,Sediqullah Atal,14204,Left-hand bat,,Test,1,1,3,6,3,3.0,50.0,0,0,0,0,0,0,0,0,0
161,96,Afghanistan,Sediqullah Atal,14204,Left-hand bat,,ODI,9,8,335,408,104,41.88,82.11,0,29,9,0,2,1,0,0,0
162,96,Afghanistan,Sediqullah Atal,14204,Left-hand bat,,T20,9,9,96,110,35,10.67,87.28,0,6,4,0,0,0,0,0,0
163,96,Afghanistan,Sediqullah Atal,14204,Left-hand bat,,IPL,1,1,22,16,22,22.0,137.5,0,0,2,0,0,0,0,0,0
164,96,Afghanistan,Bahir Shah,15753,Right-hand bat,Right-arm offbreak,Test,0,1,7,13,7,7.0,53.85,0,1,0,0,0,0,0,0,0
165,96,Afghanistan,Bahir Shah,15753,Right-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
166,96,Afghanistan,Bahir Shah,15753,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
167,96,Afghanistan,Bahir Shah,15753,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
168,96,Afghanistan,Darwish Rasooli,12069,Right-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
169,96,Afghanistan,Darwish Rasooli,12069,Right-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
170,96,Afghanistan,Darwish Rasooli,12069,Right-hand bat,Right-arm offbreak,T20,9,9,118,113,58,14.75,104.43,1,10,2,1,1,0,0,0,0
171,96,Afghanistan,Darwish Rasooli,12069,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
172,96,Afghanistan,Hazratullah Zazai,12068,Left-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
173,96,Afghanistan,Hazratullah Zazai,12068,Left-hand bat,Left-arm orthodox,ODI,16,16,361,409,67,22.56,88.27,0,38,17,1,2,0,0,0,0
174,96,Afghanistan,Hazratullah Zazai,12068,Left-hand bat,Left-arm orthodox,T20,45,45,1161,874,162,27.64,132.84,3,110,66,3,3,1,0,0,0
175,96,Afghanistan,Hazratullah Zazai,12068,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
176,96,Afghanistan,Abdul Malik,15752,Right-hand bat,Right-arm offbreak,Test,4,7,63,128,23,9.0,49.22,0,5,0,2,0,0,0,0,0
177,96,Afghanistan,Abdul Malik,15752,Right-hand bat,Right-arm offbreak,ODI,4,3,122,186,84,40.67,65.6,0,16,1,0,1,0,0,0,0
178,96,Afghanistan,Abdul Malik,15752,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
179,96,Afghanistan,Abdul Malik,15752,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
180,96,Afghanistan,Ismat Alam,1449069,Right-hand bat,Right-arm fast-medium,Test,1,2,101,183,101,50.5,55.2,0,9,0,1,0,1,0,0,0
181,96,Afghanistan,Ismat Alam,1449069,Right-hand bat,Right-arm fast-medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
